timestamp;buyer;seller;symbol;currency;price;quantity
428100;Penelope;Camilla;BERRIES;SEASHELLS;3979.0;12
428200;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
428300;Charlie;Paris;BANANAS;SEASHELLS;4893.0;1
428300;Charlie;Pablo;PEARLS;SEASHELLS;9998.0;2
428400;Peter;Charlie;COCONUTS;SEASHELLS;8095.0;8
428500;Penelope;Camilla;BERRIES;SEASHELLS;3979.0;10
428900;Charlie;Paris;BANANAS;SEASHELLS;4892.0;1
429000;Penelope;Caesar;PEARLS;SEASHELLS;10004.0;1
429000;Caesar;Caesar;PINA_COLADAS;SEASHELLS;15170.0;35
429100;Charlie;Paris;PEARLS;SEASHELLS;9996.0;1
429100;Charlie;Paris;BANANAS;SEASHELLS;4893.0;1
429100;Caesar;Paris;BANANAS;SEASHELLS;4893.0;1
429100;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
429600;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
429600;Paris;Paris;BANANAS;SEASHELLS;4898.0;1
429800;Charlie;Paris;BANANAS;SEASHELLS;4893.0;1
429900;Caesar;Paris;BANANAS;SEASHELLS;4893.0;1
429900;Paris;Charlie;DIVING_GEAR;SEASHELLS;99510.0;3
429900;Caesar;Penelope;PEARLS;SEASHELLS;9996.0;1
429900;Charlie;Penelope;BANANAS;SEASHELLS;4892.0;6
430000;Peter;Caesar;COCONUTS;SEASHELLS;8093.0;8
430000;Pablo;Charlie;BANANAS;SEASHELLS;4897.0;4
430200;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
430300;Camilla;Paris;DIVING_GEAR;SEASHELLS;99515.0;3
430400;Pablo;Gina;PEARLS;SEASHELLS;10002.0;4
430400;Peter;Caesar;COCONUTS;SEASHELLS;8092.0;7
431100;Caesar;Paris;BANANAS;SEASHELLS;4895.0;1
431300;Gary;Peter;BERRIES;SEASHELLS;3971.0;4
431400;Paris;Charlie;BANANAS;SEASHELLS;4900.0;1
431700;Camilla;Penelope;BERRIES;SEASHELLS;3968.0;10
431900;Charlie;Pablo;BANANAS;SEASHELLS;4896.0;3
431900;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
432200;Caesar;Caesar;COCONUTS;SEASHELLS;8090.0;56
432200;Caesar;Caesar;COCONUTS;SEASHELLS;8090.0;9
432400;Charlie;Paris;DIVING_GEAR;SEASHELLS;99543.0;3
433000;Charlie;Gina;BANANAS;SEASHELLS;4895.0;7
433000;Paris;Gina;BANANAS;SEASHELLS;4899.0;1
433100;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
433100;Paris;Gary;BANANAS;SEASHELLS;4899.0;1
433300;Charlie;Camilla;DIVING_GEAR;SEASHELLS;99539.0;3
433400;Gina;Penelope;BANANAS;SEASHELLS;4898.0;7
433500;Caesar;Paris;PEARLS;SEASHELLS;9996.0;2
433500;Caesar;Paris;BANANAS;SEASHELLS;4895.0;2
433800;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
434400;Gina;Charlie;BANANAS;SEASHELLS;4896.0;13
434500;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
434500;Caesar;Paris;BANANAS;SEASHELLS;4891.0;1
434500;Paris;Charlie;BANANAS;SEASHELLS;4897.0;1
434600;Camilla;Gina;PEARLS;SEASHELLS;9998.0;3
434600;Charlie;Gina;PEARLS;SEASHELLS;9998.0;6
434800;Camilla;Penelope;BANANAS;SEASHELLS;4892.0;3
434800;Camilla;Paris;DIVING_GEAR;SEASHELLS;99501.0;2
434900;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
434900;Charlie;Paris;BANANAS;SEASHELLS;4891.0;1
434900;Camilla;Camilla;DIVING_GEAR;SEASHELLS;99492.0;1
434900;Paris;Camilla;DIVING_GEAR;SEASHELLS;99494.0;2
435000;Camilla;Paris;PEARLS;SEASHELLS;9998.0;1
435600;Charlie;Paris;BANANAS;SEASHELLS;4890.0;1
435700;Camilla;Paris;DIVING_GEAR;SEASHELLS;99505.0;3
435700;Caesar;Paris;PEARLS;SEASHELLS;10000.0;2
435700;Charlie;Paris;BANANAS;SEASHELLS;4890.0;2
435900;Camilla;Camilla;DIVING_GEAR;SEASHELLS;99520.0;3
436100;Paris;Camilla;BANANAS;SEASHELLS;4895.0;1
436200;Camilla;Penelope;BANANAS;SEASHELLS;4891.0;2
436200;Caesar;Pablo;PINA_COLADAS;SEASHELLS;15168.0;7
436200;Camilla;Camilla;DIVING_GEAR;SEASHELLS;99521.0;3
436300;Charlie;Peter;COCONUTS;SEASHELLS;8092.0;6
436500;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
436500;Camilla;Camilla;DIVING_GEAR;SEASHELLS;99518.0;2
436900;Charlie;Paris;BANANAS;SEASHELLS;4890.0;1
436900;Paris;Paris;PEARLS;SEASHELLS;10002.0;1
437300;Paris;Paris;BANANAS;SEASHELLS;4895.0;1
437300;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
437400;Penelope;Camilla;BERRIES;SEASHELLS;3976.0;11
437500;Camilla;Paris;BERRIES;SEASHELLS;3969.0;2
437700;Gary;Charlie;BANANAS;SEASHELLS;4896.0;16
438000;Gina;Camilla;BANANAS;SEASHELLS;4894.0;6
438000;Gina;Charlie;BANANAS;SEASHELLS;4894.0;4
438000;Gina;Paris;BANANAS;SEASHELLS;4889.0;1
438200;Caesar;Caesar;COCONUTS;SEASHELLS;8086.0;43
438400;Paris;Camilla;BANANAS;SEASHELLS;4895.0;1
438600;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
438600;Peter;Caesar;COCONUTS;SEASHELLS;8087.0;6
438600;Penelope;Charlie;BANANAS;SEASHELLS;4897.0;7
438700;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
438700;Charlie;Paris;BANANAS;SEASHELLS;4891.0;1
438800;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
438800;Caesar;Pablo;COCONUTS;SEASHELLS;8085.0;23
438800;Charlie;Camilla;DIVING_GEAR;SEASHELLS;99515.0;3
438800;Penelope;Charlie;BANANAS;SEASHELLS;4895.0;1
438800;Penelope;Camilla;BANANAS;SEASHELLS;4895.0;9
438800;Caesar;Paris;BANANAS;SEASHELLS;4891.0;1
439000;Charlie;Paris;BANANAS;SEASHELLS;4891.0;1
439100;Charlie;Paris;BANANAS;SEASHELLS;4891.0;1
439300;Paris;Gina;BANANAS;SEASHELLS;4891.0;2
439300;Paris;Charlie;PEARLS;SEASHELLS;10004.0;1
439300;Charlie;Gina;BANANAS;SEASHELLS;4891.0;7
439300;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
439500;Charlie;Paris;DIVING_GEAR;SEASHELLS;99503.0;2
439500;Penelope;Charlie;BANANAS;SEASHELLS;4896.0;6
439500;Charlie;Pablo;PEARLS;SEASHELLS;9998.0;2
439600;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
439700;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;1
439800;Pablo;Gina;BANANAS;SEASHELLS;4894.0;3
439800;Pablo;Paris;BANANAS;SEASHELLS;4894.0;1
439800;Charlie;Gina;BANANAS;SEASHELLS;4891.0;6
440000;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
440000;Paris;Camilla;BANANAS;SEASHELLS;4895.0;1
440000;Paris;Caesar;BANANAS;SEASHELLS;4896.0;2
440100;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;4
441200;Charlie;Paris;BANANAS;SEASHELLS;4892.0;1
441300;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;2
441400;Paris;Pablo;BANANAS;SEASHELLS;4892.0;1
441400;Charlie;Pablo;BANANAS;SEASHELLS;4892.0;1
441700;Paris;Charlie;BANANAS;SEASHELLS;4898.0;2
441700;Paris;Charlie;BANANAS;SEASHELLS;4896.0;1
441700;Paris;Paris;PEARLS;SEASHELLS;9998.0;1
441900;Paris;Charlie;DIVING_GEAR;SEASHELLS;99485.0;2
442200;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
442400;Paris;Camilla;BANANAS;SEASHELLS;4898.0;1
442400;Penelope;Camilla;PEARLS;SEASHELLS;10002.0;2
442600;Camilla;Paris;BERRIES;SEASHELLS;3973.0;2
442900;Charlie;Camilla;DIVING_GEAR;SEASHELLS;99476.0;2
443000;Penelope;Charlie;BANANAS;SEASHELLS;4898.0;4
443100;Charlie;Pablo;COCONUTS;SEASHELLS;8081.0;14
443100;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
443100;Penelope;Camilla;BANANAS;SEASHELLS;4896.0;2
443300;Charlie;Paris;BANANAS;SEASHELLS;4892.0;1
443300;Charlie;Pablo;BANANAS;SEASHELLS;4893.0;2
443700;Charlie;Peter;COCONUTS;SEASHELLS;8081.0;10
443800;Camilla;Pablo;BANANAS;SEASHELLS;4893.0;2
443900;Camilla;Camilla;DIVING_GEAR;SEASHELLS;99507.0;1
444600;Pablo;Charlie;BANANAS;SEASHELLS;4894.0;5
444700;Caesar;Penelope;PEARLS;SEASHELLS;9996.0;2
444700;Camilla;Camilla;DIVING_GEAR;SEASHELLS;99533.0;3
444700;Charlie;Penelope;PEARLS;SEASHELLS;9996.0;5
444800;Camilla;Paris;BANANAS;SEASHELLS;4891.0;1
445100;Camilla;Paris;DIVING_GEAR;SEASHELLS;99533.0;2
445200;Charlie;Paris;PEARLS;SEASHELLS;9995.0;1
445200;Paris;Paris;BANANAS;SEASHELLS;4897.0;1
445400;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
445400;Caesar;Paris;BANANAS;SEASHELLS;4893.0;1
445500;Peter;Charlie;PINA_COLADAS;SEASHELLS;15175.0;4
445700;Paris;Charlie;BANANAS;SEASHELLS;4897.0;2
445700;Paris;Paris;PEARLS;SEASHELLS;9998.0;1
446300;Charlie;Pablo;PEARLS;SEASHELLS;9998.0;4
446400;Camilla;Paris;PEARLS;SEASHELLS;9998.0;1
446600;Paris;Charlie;BANANAS;SEASHELLS;4896.0;1
446800;Gina;Caesar;PEARLS;SEASHELLS;10002.0;3
447100;Paris;Charlie;BANANAS;SEASHELLS;4895.0;1
447100;Charlie;Camilla;DIVING_GEAR;SEASHELLS;99508.0;3
447200;Camilla;Camilla;DIVING_GEAR;SEASHELLS;99507.0;3
447800;Camilla;Gary;PEARLS;SEASHELLS;9998.0;6
447800;Charlie;Gary;PEARLS;SEASHELLS;9998.0;2
447800;Camilla;Paris;BANANAS;SEASHELLS;4890.0;1
447900;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
447900;Paris;Charlie;BANANAS;SEASHELLS;4894.0;1
448200;Paris;Gina;BANANAS;SEASHELLS;4891.0;1
448200;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
448200;Caesar;Caesar;COCONUTS;SEASHELLS;8083.0;64
448400;Penelope;Charlie;BANANAS;SEASHELLS;4897.0;11
448400;Camilla;Paris;PEARLS;SEASHELLS;9998.0;1
448500;Penelope;Camilla;BERRIES;SEASHELLS;3985.0;11
448600;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
448700;Charlie;Paris;BANANAS;SEASHELLS;4890.0;1
448800;Penelope;Paris;BANANAS;SEASHELLS;4890.0;1
448800;Penelope;Paris;PEARLS;SEASHELLS;9998.0;1
449500;Gary;Charlie;PEARLS;SEASHELLS;10005.0;12
449500;Charlie;Camilla;DIVING_GEAR;SEASHELLS;99468.0;2
449500;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;5
449500;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
449600;Paris;Camilla;BERRIES;SEASHELLS;3987.0;3
449700;Camilla;Gary;PEARLS;SEASHELLS;9998.0;9
449800;Caesar;Caesar;PINA_COLADAS;SEASHELLS;15179.0;32
449800;Charlie;Pablo;BANANAS;SEASHELLS;4889.0;5
449800;Caesar;Caesar;PINA_COLADAS;SEASHELLS;15179.0;8
449900;Charlie;Paris;BANANAS;SEASHELLS;4888.0;1
449900;Charlie;Paris;PEARLS;SEASHELLS;9995.0;1
450000;Charlie;Paris;DIVING_GEAR;SEASHELLS;99478.0;3
450700;Penelope;Caesar;PEARLS;SEASHELLS;10004.0;2
450700;Penelope;Charlie;PEARLS;SEASHELLS;10004.0;5
450700;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
450800;Camilla;Paris;BERRIES;SEASHELLS;3979.0;5
450900;Camilla;Paris;PEARLS;SEASHELLS;9998.0;2
450900;Paris;Charlie;DIVING_GEAR;SEASHELLS;99457.0;3
450900;Camilla;Paris;BANANAS;SEASHELLS;4889.0;2
450900;Camilla;Paris;PEARLS;SEASHELLS;9998.0;1
451000;Gary;Camilla;BERRIES;SEASHELLS;3985.0;18
451300;Charlie;Paris;BANANAS;SEASHELLS;4887.0;1
451500;Camilla;Paris;BANANAS;SEASHELLS;4888.0;2
451500;Camilla;Paris;PEARLS;SEASHELLS;9998.0;2
451600;Camilla;Charlie;DIVING_GEAR;SEASHELLS;99478.0;1
452000;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;3
452000;Pablo;Paris;PEARLS;SEASHELLS;10002.0;1
452700;Camilla;Penelope;BERRIES;SEASHELLS;3980.0;14
452800;Caesar;Caesar;PINA_COLADAS;SEASHELLS;15175.0;21
452900;Charlie;Paris;BANANAS;SEASHELLS;4889.0;1
453000;Camilla;Paris;BERRIES;SEASHELLS;3980.0;3
453300;Camilla;Paris;BANANAS;SEASHELLS;4890.0;1
453300;Camilla;Paris;PEARLS;SEASHELLS;9998.0;1
453300;Paris;Camilla;BERRIES;SEASHELLS;3987.0;5
453400;Paris;Charlie;BANANAS;SEASHELLS;4893.0;1
453400;Paris;Charlie;PEARLS;SEASHELLS;10005.0;2
453400;Paris;Charlie;BANANAS;SEASHELLS;4895.0;2
453700;Paris;Camilla;BANANAS;SEASHELLS;4892.0;1
453800;Caesar;Paris;BANANAS;SEASHELLS;4888.0;1
453900;Charlie;Paris;BANANAS;SEASHELLS;4888.0;1
454200;Penelope;Camilla;BERRIES;SEASHELLS;3987.0;10
454500;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
454800;Camilla;Paris;BANANAS;SEASHELLS;4888.0;1
454800;Camilla;Paris;PEARLS;SEASHELLS;9998.0;1
455200;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
455200;Charlie;Paris;BANANAS;SEASHELLS;4887.0;1
455400;Peter;Charlie;PINA_COLADAS;SEASHELLS;15168.0;3
455500;Paris;Charlie;BANANAS;SEASHELLS;4893.0;1
455600;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
455600;Peter;Caesar;COCONUTS;SEASHELLS;8081.0;6
455700;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
455700;Gina;Charlie;BANANAS;SEASHELLS;4894.0;11
455800;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
455900;Peter;Charlie;PINA_COLADAS;SEASHELLS;15166.0;3
456400;Charlie;Camilla;DIVING_GEAR;SEASHELLS;99443.0;3
456500;Caesar;Caesar;PINA_COLADAS;SEASHELLS;15157.0;21
456700;Charlie;Pablo;PEARLS;SEASHELLS;9998.0;2
456800;Paris;Charlie;DIVING_GEAR;SEASHELLS;99462.0;1
457100;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
457900;Caesar;Paris;BANANAS;SEASHELLS;4889.0;1
458100;Charlie;Gina;BANANAS;SEASHELLS;4890.0;9
458900;Camilla;Gary;BERRIES;SEASHELLS;3982.0;19
459100;Gary;Charlie;BANANAS;SEASHELLS;4894.0;15
459200;Paris;Charlie;BANANAS;SEASHELLS;4894.0;2
459200;Gina;Camilla;BANANAS;SEASHELLS;4892.0;8
459200;Gina;Charlie;BANANAS;SEASHELLS;4892.0;2
459200;Pablo;Camilla;BANANAS;SEASHELLS;4892.0;2
459200;Pablo;Charlie;BANANAS;SEASHELLS;4892.0;0
459200;Paris;Camilla;PEARLS;SEASHELLS;10002.0;2
459600;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
459900;Charlie;Pablo;BANANAS;SEASHELLS;4887.0;5
460000;Paris;Charlie;BANANAS;SEASHELLS;4892.0;1
460000;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
460100;Paris;Charlie;BANANAS;SEASHELLS;4890.0;1
460500;Paris;Charlie;BANANAS;SEASHELLS;4890.0;1
460600;Charlie;Paris;DIVING_GEAR;SEASHELLS;99398.0;2
460800;Gina;Charlie;BANANAS;SEASHELLS;4890.0;7
461300;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
461300;Paris;Charlie;BANANAS;SEASHELLS;4890.0;1
461400;Caesar;Paris;BANANAS;SEASHELLS;4886.0;1
461500;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;3
461500;Paris;Charlie;BANANAS;SEASHELLS;4891.0;1
461700;Pablo;Charlie;BANANAS;SEASHELLS;4890.0;5
462000;Caesar;Paris;PEARLS;SEASHELLS;9998.0;1
462300;Caesar;Gary;PEARLS;SEASHELLS;9996.0;1
462400;Paris;Gina;BERRIES;SEASHELLS;3986.0;5
462500;Caesar;Peter;PINA_COLADAS;SEASHELLS;15151.0;2
462700;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
462900;Caesar;Gina;PEARLS;SEASHELLS;9998.0;2
462900;Caesar;Pablo;PEARLS;SEASHELLS;9998.0;1
463000;Charlie;Penelope;BANANAS;SEASHELLS;4885.0;6
463000;Pablo;Paris;PEARLS;SEASHELLS;10002.0;1
463000;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
463000;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;3
463000;Camilla;Gary;BANANAS;SEASHELLS;4886.0;2
463000;Charlie;Gary;BANANAS;SEASHELLS;4886.0;13
463000;Paris;Gary;BANANAS;SEASHELLS;4886.0;1
463100;Charlie;Pablo;PEARLS;SEASHELLS;9998.0;4
463300;Charlie;Paris;BANANAS;SEASHELLS;4885.0;1
463300;Gary;Pablo;BERRIES;SEASHELLS;3987.0;9
463800;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
463800;Paris;Camilla;BERRIES;SEASHELLS;3994.0;5
463900;Charlie;Paris;DIVING_GEAR;SEASHELLS;99392.0;3
464000;Camilla;Gary;BANANAS;SEASHELLS;4886.0;5
464000;Camilla;Gina;PEARLS;SEASHELLS;9998.0;5
464000;Caesar;Gary;BANANAS;SEASHELLS;4886.0;1
464300;Charlie;Paris;BANANAS;SEASHELLS;4886.0;1
464500;Camilla;Pablo;PEARLS;SEASHELLS;9998.0;3
464500;Paris;Charlie;PEARLS;SEASHELLS;10004.0;1
464500;Charlie;Caesar;BANANAS;SEASHELLS;4889.0;3
464500;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
464500;Paris;Caesar;BANANAS;SEASHELLS;4889.0;2
464700;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
465000;Camilla;Gina;PEARLS;SEASHELLS;9998.0;3
465200;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
465200;Charlie;Peter;COCONUTS;SEASHELLS;8072.0;5
465600;Charlie;Paris;BANANAS;SEASHELLS;4886.0;2
465600;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
465600;Charlie;Paris;PEARLS;SEASHELLS;9996.0;1
465700;Paris;Charlie;BANANAS;SEASHELLS;4891.0;1
465800;Camilla;Paris;PEARLS;SEASHELLS;9998.0;1
466000;Caesar;Paris;PEARLS;SEASHELLS;9998.0;1
466200;Charlie;Paris;BANANAS;SEASHELLS;4886.0;2
466200;Charlie;Paris;PEARLS;SEASHELLS;9995.0;2
466300;Penelope;Caesar;PEARLS;SEASHELLS;10004.0;2
466300;Caesar;Caesar;COCONUTS;SEASHELLS;8070.0;44
466400;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
466600;Paris;Paris;BANANAS;SEASHELLS;4892.0;1
466600;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
466800;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
466900;Charlie;Paris;BANANAS;SEASHELLS;4888.0;1
466900;Charlie;Pablo;PEARLS;SEASHELLS;9998.0;2
467200;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
467900;Charlie;Paris;BANANAS;SEASHELLS;4887.0;1
468100;Pablo;Charlie;BANANAS;SEASHELLS;4891.0;5
468500;Pablo;Charlie;BANANAS;SEASHELLS;4890.0;5
468800;Penelope;Charlie;PEARLS;SEASHELLS;10004.0;1
468800;Penelope;Caesar;PEARLS;SEASHELLS;10004.0;2
469100;Paris;Charlie;BANANAS;SEASHELLS;4892.0;1
469300;Charlie;Paris;DIVING_GEAR;SEASHELLS;99407.0;3
469300;Gary;Peter;BERRIES;SEASHELLS;3990.0;1
469700;Charlie;Pablo;PINA_COLADAS;SEASHELLS;15142.0;9
469900;Camilla;Paris;BANANAS;SEASHELLS;4889.0;1
469900;Paris;Paris;PEARLS;SEASHELLS;10002.0;1
470000;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
470000;Paris;Charlie;BANANAS;SEASHELLS;4894.0;1
470100;Camilla;Paris;BERRIES;SEASHELLS;3986.0;10
470400;Camilla;Paris;BANANAS;SEASHELLS;4887.0;1
470400;Caesar;Caesar;PINA_COLADAS;SEASHELLS;15146.0;22
470600;Charlie;Paris;BANANAS;SEASHELLS;4887.0;1
470900;Paris;Charlie;BANANAS;SEASHELLS;4892.0;1
471300;Peter;Charlie;COCONUTS;SEASHELLS;8077.0;5
471400;Penelope;Charlie;BANANAS;SEASHELLS;4892.0;1
471400;Peter;Caesar;COCONUTS;SEASHELLS;8076.0;7
471400;Penelope;Camilla;BANANAS;SEASHELLS;4892.0;2
471500;Paris;Charlie;BANANAS;SEASHELLS;4894.0;2
471500;Paris;Caesar;PEARLS;SEASHELLS;10004.0;2
471600;Paris;Charlie;BANANAS;SEASHELLS;4893.0;1
472200;Charlie;Paris;DIVING_GEAR;SEASHELLS;99360.0;3
472300;Camilla;Paris;BANANAS;SEASHELLS;4887.0;1
472300;Camilla;Paris;PEARLS;SEASHELLS;9998.0;1
472400;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
472900;Paris;Camilla;DIVING_GEAR;SEASHELLS;99334.0;1
473000;Charlie;Paris;BANANAS;SEASHELLS;4888.0;1
473100;Penelope;Caesar;PEARLS;SEASHELLS;10004.0;2
473200;Charlie;Paris;BANANAS;SEASHELLS;4887.0;1
473300;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
473300;Paris;Camilla;BANANAS;SEASHELLS;4892.0;1
473300;Paris;Charlie;BANANAS;SEASHELLS;4892.0;1
473300;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
473400;Paris;Camilla;DIVING_GEAR;SEASHELLS;99311.0;2
473500;Charlie;Pablo;PINA_COLADAS;SEASHELLS;15153.0;12
473500;Charlie;Pablo;PEARLS;SEASHELLS;9998.0;2
473600;Caesar;Caesar;PINA_COLADAS;SEASHELLS;15156.0;35
473600;Camilla;Paris;DIVING_GEAR;SEASHELLS;99303.0;3
473600;Paris;Camilla;PEARLS;SEASHELLS;10002.0;2
473600;Paris;Camilla;BANANAS;SEASHELLS;4892.0;2
473700;Gary;Peter;BERRIES;SEASHELLS;3988.0;1
473800;Penelope;Charlie;PEARLS;SEASHELLS;10004.0;2
473800;Penelope;Caesar;PEARLS;SEASHELLS;10004.0;2
473900;Camilla;Paris;BANANAS;SEASHELLS;4887.0;1
474600;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
474600;Camilla;Penelope;BERRIES;SEASHELLS;3987.0;12
474700;Paris;Camilla;BERRIES;SEASHELLS;3995.0;2
474800;Charlie;Paris;DIVING_GEAR;SEASHELLS;99304.0;3
475000;Camilla;Gary;BERRIES;SEASHELLS;3987.0;16
475000;Charlie;Paris;BANANAS;SEASHELLS;4886.0;1
475300;Charlie;Paris;DIVING_GEAR;SEASHELLS;99284.0;3
475400;Charlie;Peter;COCONUTS;SEASHELLS;8067.0;6
475500;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
475500;Paris;Camilla;DIVING_GEAR;SEASHELLS;99294.0;3
475700;Charlie;Paris;BANANAS;SEASHELLS;4887.0;1
475800;Charlie;Pablo;COCONUTS;SEASHELLS;8065.0;11
476000;Caesar;Caesar;PINA_COLADAS;SEASHELLS;15136.0;8
476000;Caesar;Caesar;PINA_COLADAS;SEASHELLS;15136.0;28
476300;Camilla;Paris;BERRIES;SEASHELLS;3984.0;10
476500;Paris;Camilla;DIVING_GEAR;SEASHELLS;99311.0;1
476600;Paris;Camilla;BERRIES;SEASHELLS;3991.0;3
476600;Penelope;Charlie;PEARLS;SEASHELLS;10004.0;6
476600;Penelope;Caesar;PEARLS;SEASHELLS;10004.0;2
476700;Paris;Charlie;BANANAS;SEASHELLS;4891.0;1
476800;Camilla;Paris;BANANAS;SEASHELLS;4886.0;1
476900;Charlie;Pablo;COCONUTS;SEASHELLS;8070.0;17
477000;Paris;Charlie;BANANAS;SEASHELLS;4892.0;1
477100;Charlie;Paris;BANANAS;SEASHELLS;4887.0;1
477300;Charlie;Pablo;COCONUTS;SEASHELLS;8069.0;22
477400;Paris;Charlie;PEARLS;SEASHELLS;10005.0;1
477400;Paris;Charlie;BANANAS;SEASHELLS;4893.0;1
477600;Charlie;Paris;BANANAS;SEASHELLS;4886.0;1
477700;Penelope;Pablo;BANANAS;SEASHELLS;4887.0;5
477700;Caesar;Peter;COCONUTS;SEASHELLS;8069.0;6
477800;Camilla;Gary;BERRIES;SEASHELLS;3983.0;18
477800;Pablo;Paris;PEARLS;SEASHELLS;10002.0;1
477800;Pablo;Camilla;PEARLS;SEASHELLS;10002.0;1
478000;Camilla;Paris;PEARLS;SEASHELLS;9998.0;1
478100;Penelope;Charlie;PEARLS;SEASHELLS;10005.0;6
478200;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
478800;Paris;Charlie;BANANAS;SEASHELLS;4892.0;1
479500;Charlie;Paris;PEARLS;SEASHELLS;9995.0;2
479500;Caesar;Paris;BANANAS;SEASHELLS;4888.0;2
479700;Camilla;Pablo;PEARLS;SEASHELLS;9998.0;3
480000;Paris;Charlie;PEARLS;SEASHELLS;10005.0;1
480000;Paris;Charlie;BANANAS;SEASHELLS;4892.0;1
480200;Charlie;Penelope;PEARLS;SEASHELLS;9995.0;6
480300;Charlie;Penelope;BANANAS;SEASHELLS;4886.0;5
480700;Camilla;Paris;BANANAS;SEASHELLS;4885.0;1
480800;Charlie;Paris;BANANAS;SEASHELLS;4885.0;1
481200;Paris;Camilla;BERRIES;SEASHELLS;3990.0;2
481400;Pablo;Paris;BANANAS;SEASHELLS;4887.0;1
481600;Pablo;Paris;PEARLS;SEASHELLS;10002.0;1
481900;Paris;Charlie;BANANAS;SEASHELLS;4890.0;2
481900;Paris;Charlie;PEARLS;SEASHELLS;10005.0;2
482000;Charlie;Paris;BANANAS;SEASHELLS;4882.0;1
482000;Camilla;Paris;BERRIES;SEASHELLS;3982.0;4
482100;Charlie;Gary;BANANAS;SEASHELLS;4882.0;10
482100;Charlie;Penelope;BANANAS;SEASHELLS;4881.0;3
482100;Caesar;Gary;BANANAS;SEASHELLS;4882.0;2
482700;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
482700;Paris;Charlie;BANANAS;SEASHELLS;4887.0;1
482800;Paris;Camilla;DIVING_GEAR;SEASHELLS;99353.0;3
483000;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;2
483000;Pablo;Camilla;PEARLS;SEASHELLS;10002.0;3
483000;Paris;Camilla;BANANAS;SEASHELLS;4886.0;1
483100;Camilla;Gary;BANANAS;SEASHELLS;4881.0;5
483100;Caesar;Gary;BANANAS;SEASHELLS;4881.0;1
483100;Charlie;Gary;BANANAS;SEASHELLS;4881.0;13
